id,name,latitude,longitude,free_bikes,empty_slots,bike_availability,ll,n_pois,n_bar_restaurant,n_cafe,n_live,n_park
3db3e716f02f4035f98fc1f07a0fecd9,Kingston Rd / Glen Everest Rd,43.697490048103,-79.25655146462776,3,12,20.0,"43.69749,-79.256551",10,2,0,0,7
a4e9775f52cd109d87faa6d5de6a395a,Birchmount Rd / Kingston Rd,43.69401297794256,-79.26257204548136,7,8,46.67,"43.694013,-79.262572",13,5,1,1,4
bfa44ca6c3c167b3a804a93fc1f0ce36,Pharmacy Ave / Danforth Ave,43.6929478,-79.28339980000001,11,4,73.33,"43.692948,-79.2834",49,33,7,0,4
719e676d739529c8d5da8bb89c5c8678,Danforth Ave / Warden Ave,43.6950192,-79.27180659999999,3,11,21.43,"43.695019,-79.271807",24,16,3,1,2
4458cd04d9fb8c770ac4bae9d9db2d63,Eglinton Ave W / Gilbert Ave,43.69263249999999,-79.4627536,0,19,0.0,"43.692632,-79.462754",23,16,2,0,4
f01ce5efb5e67f30b96994096ac1d300,Sharpe St / Park St (Sandown Park),43.7105975,-79.2541175,6,9,40.0,"43.710598,-79.254118",31,24,3,0,2
237e73b6b68d9b4f9ce8dded10a8863b,Eglinton Ave W / Prospect Cemetery,43.69415,-79.45782580000001,0,19,0.0,"43.69415,-79.457826",37,26,5,0,5
5d50213748a35f8c70977b69abac0ef3,Marlee Ave / York Beltline Trail,43.70163,-79.44099,0,18,0.0,"43.70163,-79.44099",31,22,2,0,6
6e21dd07c568ac71711f1358b58c7f3c,Bert Robinson Park,43.688028,-79.460265,0,14,0.0,"43.688028,-79.460265",14,8,0,0,5
e59ebca743500b50891c5d639a6ef349,Rogers Rd / Prospect Cemetery,43.68323,-79.455765,0,22,0.0,"43.68323,-79.455765",5,1,0,0,3
3098e8839fd687446744220b13c1744e,Eglinton Ave W / Ennerdale Rd,43.69466,-79.45376999999999,0,12,0.0,"43.69466,-79.45377",29,22,3,0,3
8078f553106f543301e06cb4942063c0,Bloor St W / Old Mill Trl,43.65016869999999,-79.4963345,10,8,55.56,"43.650169,-79.496334",15,3,0,1,6
1b853c3b515bbb20d04729c8059f08ee,Wendover Rd / Bloor St W (Green P),43.6492,-79.50601999999999,1,14,6.67,"43.6492,-79.50602",44,31,6,0,2
b97fe36c9f29990955a8b64d6be5f602,Luttrell Ave / Danforth Ave,43.6897656,-79.2939525,3,12,20.0,"43.689766,-79.293952",47,32,6,0,6
e7b2879f63e9d4253fe62838b99f9b4f,1926 Lake Shore Blvd W,43.6357643,-79.4674917,6,15,28.57,"43.635764,-79.467492",18,1,1,0,13
ab463b4b4fbf00bbfbe972989481ed7d,36 Park Lawn Rd,43.62369169999999,-79.4838132,1,13,7.14,"43.623692,-79.483813",47,24,8,0,11
ad95eee599a96b92c9849bfa5044bba0,Howard Park Ave / Parkside Dr,43.648657,-79.458111,8,6,57.14,"43.648657,-79.458111",43,25,8,0,9
501cea9e754b07ac8713b850ea9b13f2,Ted Rogers Way / Bloor St E,43.671293,-79.380471,18,5,78.26,"43.671293,-79.380471",50,36,11,1,1
b1ab2925abdc520ac548b7e700077bb9,Walter Saunders Park,43.69932707258943,-79.4493630391668,0,14,0.0,"43.699327,-79.449363",34,27,2,0,4
7c454a73ac552534dbda2c7e18d700f2,Park Lawn Rd / Berry Rd,43.63560589999999,-79.4934616,7,8,46.67,"43.635606,-79.493462",5,0,1,0,4
d98ed5a52cd490b3cc4aa57f11510ecb,Tobermory Dr / Finch Corridor Trail,43.7611741,-79.5114452,1,18,5.26,"43.761174,-79.511445",28,21,4,1,2
d18724327840a287a10b260d5b3e0b3a,Driftwood Ave / Finch Corridor Trail,43.7603624,-79.5162777,0,19,0.0,"43.760362,-79.516278",28,23,4,1,0
7ef4283f9ce9f067e7127e5431d45f81,Grand Avenue Park,43.62313,-79.4918,4,18,18.18,"43.62313,-79.4918",28,25,2,0,1
1c756a37352a017e82b4f3d678d00590,The Pond Rd / Shoreham Dr,43.772445,-79.511912,0,14,0.0,"43.772445,-79.511912",20,8,5,0,5
cc1432c52b1e87a738180d369ed1136b,Berkeley St / Adelaide St E - SMART,43.653359,-79.365023,4,7,36.36,"43.653359,-79.365023",50,26,12,5,5
a558e5fb7b283d40286ff45d4f2d1d9f,Kingston Rd / Ridgemoor Ave,43.70643614257429,-79.25104443353288,3,8,27.27,"43.706436,-79.251044",32,24,3,0,5
7598cfd1da04463554587807fee08a3d,Moss Park,43.655972,-79.370638,9,5,64.29,"43.655972,-79.370638",50,30,8,5,6
354bb1fec6b6bcc47b0f2632de2f270e,York St / Lake Shore Blvd W,43.641952,-79.380723,3,14,17.65,"43.641952,-79.380723",50,32,6,4,6
9951452d4d7b06a7090aad89d539aee1,College St / Henry St ,43.6591529,-79.3947953,1,9,10.0,"43.659153,-79.394795",50,36,11,0,1
99585d4f6ec47a797c42027b8c246d25,Sherbourne St / Isabella St,43.669576,-79.375961,1,16,5.88,"43.669576,-79.375961",50,35,5,2,6
8227765aa9d7a960abddcabec4194956,Victoria Park Ave / Dawes Rd,43.706466,-79.29511,14,5,73.68,"43.706466,-79.29511",22,15,4,0,3
c6970dbdfda7b8de482a4f593ed5e4f8,Roncesvalles Ave / Fermanagh Ave,43.646314469245205,-79.44879407014527,6,12,33.33,"43.646314,-79.448794",40,25,8,0,5
9239e6ede8fefff4cde18784c4dd82b0,Tommy Thompson Park (Leslie Street Spit),43.65222662225532,-79.32295440954084,29,0,100.0,"43.652227,-79.322954",5,0,0,0,2
42fd6840fd4d296944709870c6b07d83,St. John's Rd / Dundas St W,43.66526761605873,-79.47502122887077,11,3,78.57,"43.665268,-79.475021",49,34,7,2,6
d0d1e35af38818e4f0d4ce2e983ddb67,Albany Ave / Bloor St W,43.66554144421798,-79.41010317605742,1,13,7.14,"43.665541,-79.410103",50,29,9,0,11
8f1ec0b715c806c73e96db74922ca163,Pioneer Village Subway Station,43.77649016265579,-79.5085364909097,0,11,0.0,"43.77649,-79.508536",24,9,8,0,4
9c273cbe285ff5d1a12e3736a77fa9df,Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,11,2,84.62,"43.653518,-79.385911",50,33,6,6,4
5497bba2b352b75075542bf5a290dd8a,St. Clair Ave W / Osler St,43.673843560032594,-79.46092618902435,4,7,36.36,"43.673844,-79.460926",41,28,3,0,8
9fd381407b51a700753caec17607a127,Simcoe St / King St W,43.647508351306186,-79.38604436555764,11,3,78.57,"43.647508,-79.386044",50,35,5,3,5
af7fe7debf2e8521bcdd991c1bd0b6be,Grenoble Dr / Gateway Blvd,43.71513211098082,-79.33413623320465,0,13,0.0,"43.715132,-79.334136",23,12,3,0,7
427a1106d58263dd1af25b459ea419b1,Grenoble Dr / Deauville Ln,43.71649675774656,-79.33089439933623,0,15,0.0,"43.716497,-79.330894",26,14,3,0,8
5ef85e20443d6510beb1604c56a32dab,Grenoble Dr / Vendome Pl,43.715537998967406,-79.32811427663442,0,11,0.0,"43.715538,-79.328114",17,8,2,0,7
5a0b70488e83a9220011c89551d6a7de,Thorncliffe Park Dr / Leaside Park Trail,43.70400405297843,-79.34807015078738,5,8,38.46,"43.704004,-79.34807",31,26,2,0,3
b621c72d79bc4d5df4258a78fa83412d,Ferrand Dr / Rochefort Dr,43.71963253523784,-79.33199950866776,0,19,0.0,"43.719633,-79.332",31,18,4,0,7
7cf109e173e4734690f71b81a35ac57d,75 Thorncliffe Park Dr,43.70518328279426,-79.34224729962946,0,9,0.0,"43.705183,-79.342247",31,22,2,0,6
c1a843f198dd5b944533f5b53672a120,Mount Pleasant Rd / Davisville Ave - SMART,43.70088225686968,-79.38736016665911,4,11,26.67,"43.700882,-79.38736",36,24,3,0,7
f4d33af4f0cfe71c2bc31fa004030b47,St Clair Ave W / Avenue Rd ,43.68688938028234,-79.40099513147447,4,10,28.57,"43.686889,-79.400995",40,27,4,1,8
5e41d051a93e4087fc80e372089dbd6c,HTO Park (Queens Quay W),43.63796,-79.387502,13,13,50.0,"43.63796,-79.387502",50,25,8,3,10
dd65003e27abc37a3a1e5b524eb00203,Nassau St / Bellevue Ave,43.65484215542248,-79.40351232494366,7,8,46.67,"43.654842,-79.403512",50,40,6,1,0
8facbe8d87dc7f1fd7ea00321ba78b50,Huron St / Harbord St,43.6637,-79.400053,18,21,46.15,"43.6637,-79.400053",48,28,6,3,9
eb524dc294d5460d6f1d4cdf90b6351f,Ward St / Wallace Ave,43.662857,-79.44618,8,6,57.14,"43.662857,-79.44618",44,26,9,2,4
7a666ee6c60a7f8ffec9334924d36c6a,The Well,43.643025055165865,-79.39430137761319,11,4,73.33,"43.643025,-79.394301",50,33,3,4,9
5335413d6fb1eedf5db4e61589946795,60 Carl Hall Rd - SMART,43.7482972,-79.47570569999999,0,20,0.0,"43.748297,-79.475706",18,10,0,0,7
3c09457be4ce775b0cd37e8b073f4ee8,HTO Park West,43.63737145931921,-79.38976958703309,25,1,96.15,"43.637371,-79.38977",50,24,7,3,9
c0cb4d9e138defbdefd1f862cf2bd095,Downsview Park Blvd / Keele St  - SMART,43.73673829262113,-79.48227195568086,0,16,0.0,"43.736738,-79.482272",8,3,1,1,2
9e69637f78eb0df524d0ac37abb4c431,Downsview Park Subway Station - SMART,43.753107,-79.479626,0,20,0.0,"43.753107,-79.479626",20,12,2,0,5
7b645bb451744c620f391544a625888d,Keele St / Dovehouse Ave - SMART,43.7494501,-79.4869662,0,16,0.0,"43.74945,-79.486966",29,18,4,0,5
a79d5810f694370a821fd385145cb109,Exhibition GO (Atlantic Ave),43.637695491830144,-79.42023184193503,12,1,92.31,"43.637695,-79.420232",50,33,7,4,4
3dbd618c6fba43406cf1b8cf9165647b,Queens Quay E / Lower Jarvis St ,43.64392767366328,-79.3687301736982,3,15,16.67,"43.643928,-79.36873",50,32,6,2,5
2ccced1dbd563c3842d265b565098de1,Phoebe St / Spadina Ave,43.650033,-79.396555,18,12,60.0,"43.650033,-79.396555",50,40,6,2,1
b1378d745af2e60fe542370cb6374226,Lynn Williams St / Pirandello St ,43.63912451479701,-79.41423166721611,1,15,6.25,"43.639125,-79.414232",50,31,8,0,10
c845b03b2ffaa03ebba13b5c61da3af2,Bay St / Queens Quay W (Ferry Terminal),43.640978,-79.376785,17,14,54.84,"43.640978,-79.376785",50,31,8,3,5
f8bbce635f366ade23994d02cb6fcc75,College St / Huron St,43.658148,-79.398167,2,17,10.53,"43.658148,-79.398167",50,37,10,0,1
be39936af5ab6b60d98a2d6756387909,Northern Dancer Blvd / Lake Shore Blvd E,43.663162,-79.309765,10,15,40.0,"43.663162,-79.309765",38,17,4,2,12
146c961dd6b178771287133da0629eba,Spadina Rd / Austin Terrace,43.67883,-79.408723,1,16,5.88,"43.67883,-79.408723",49,21,10,2,12
38d3408bfdf5a321a15ae61358af4aac,York St / Queens Quay W,43.640132,-79.380464,26,29,47.27,"43.640132,-79.380464",50,31,7,3,7
cc38e99861bed2afea72ec6211fecdbf,Front St W / University Ave (1),43.6451635,-79.3831757,14,4,77.78,"43.645164,-79.383176",50,31,6,5,6
ae77752fa855081311919ad282b18482,Willingdon Blvd / Bloor St W (Green P),43.64817,-79.510392,3,11,21.43,"43.64817,-79.510392",46,32,6,0,3
dbf9d3fb9932d05d7ddda51acd4d26b0,Wallace Ave / Symington Ave - SMART,43.661324,-79.449534,4,8,33.33,"43.661324,-79.449534",44,27,9,1,4
c89b262c82b9b2107a954987d36ad4a3,Wellesley Station Green P,43.66496415990742,-79.38355031526893,4,14,22.22,"43.664964,-79.38355",50,31,10,3,5
7fac6bfdffa0a7b4ff8a3f1ebd78da81,Sherbourne St / Carlton St (Allan Gardens),43.663102,-79.373181,1,16,5.88,"43.663102,-79.373181",50,32,4,3,8
f91f2493c8cca75e7c70987c8d0a516c,Ontario Place Blvd / Lake Shore Blvd W,43.6322445,-79.4108105,23,0,100.0,"43.632244,-79.41081",46,13,0,9,18
40e171b076eee2cc9b8405f394f0ace7,Simcoe St / Dundas St W - SMART,43.655103,-79.389295,11,0,100.0,"43.655103,-79.389295",50,36,5,2,5
8362e07e9e4d9c67eb283cae15684c8e,College St / Markham St,43.6563888888889,-79.4091666666667,15,0,100.0,"43.656389,-79.409167",50,38,9,0,0
71ecba080a7e19ebfb8dcde4964a5277,Sunnyside - Gus Ryder Pool,43.637894,-79.454823,15,8,65.22,"43.637894,-79.454823",29,12,1,1,11
ba4fc8dd224feedb2762d341bf58916f,Bloor St W / High Park Ave (High Park),43.6535269,-79.4650569,0,21,0.0,"43.653527,-79.465057",42,22,4,1,11
15e76731635f7e3ac4484228bc8f60ad,Front St E / Cherry St,43.652686,-79.358395,7,7,50.0,"43.652686,-79.358395",50,27,10,4,8
092cb5f641f627d7b43e321542ccc066,Dundas St E / River St,43.661152,-79.358505,1,18,5.26,"43.661152,-79.358505",50,31,9,2,8
daf29ca6d17e9b4b4921ebfb3fa749c4,Shuter St/River St,43.659296,-79.358035,1,14,6.67,"43.659296,-79.358035",50,29,10,3,7
83af92756a52874ce9bade85f065f4d1,Madison Ave / Bloor St W,43.667158,-79.402761,6,9,40.0,"43.667158,-79.402761",47,28,5,2,12
59ebd8c24f539c66f2fa4f178e75eb0a,Danforth Ave / Danforth Rd,43.69362206784152,-79.27710529695892,2,13,13.33,"43.693622,-79.277105",25,16,3,1,3
aa44f34bf848cea7d5570c51697d8ac4,Brimley Rd / McCowan District Park,43.72704086366749,-79.24391402446746,6,12,33.33,"43.727041,-79.243914",2,1,1,0,0
1829fb7bd0a98ee2fc523f35ea417baf,King St W / Jameson Ave - SMART,43.63735795888104,-79.43617975886079,1,11,8.33,"43.637358,-79.43618",49,33,4,2,5
8799c470baa28d22cc44e4efd611aef5,Parkcrest Dr / Kingston Rd,43.73596719224253,-79.21995221481933,2,13,13.33,"43.735967,-79.219952",20,10,2,1,6
7f760f7680dae3ad47ef0821337c8366,Scarborough Soccer Centre,43.7154661,-79.2876595,6,13,31.58,"43.715466,-79.28766",22,12,6,0,3
6f7157a5846ff850e7e5b9f6b8b450c4,Lansdowne Ave / Seaforth Ave ,43.64290439595669,-79.43746059447746,2,10,16.67,"43.642904,-79.437461",43,29,5,1,4
cc5bd0485cb1b99156098277af99641f,Danforth Rd / Birchmount Rd ,43.70688,-79.26850999999999,0,14,0.0,"43.70688,-79.26851",19,12,3,0,3
362434f77c0efeb50a5deb4ca9ce8969,Pharmacy Ave / Teesdale Pl,43.69735608087488,-79.28528711019696,12,5,70.59,"43.697356,-79.285287",29,17,4,0,6
ec83cf5759b66963ff5ea75bee4b9f1d,Yonge St / Montgomery Ave - SMART,43.70960859570095,-79.39915125005619,4,8,33.33,"43.709609,-79.399151",50,36,5,0,7
8fc44e8a98df79c9c41e04c531551a25,552 Birchmount Rd,43.71176278859601,-79.27028152889692,4,11,26.67,"43.711763,-79.270282",25,17,4,0,4
519ee649fcd1ad28beade12953db3732,Highfield Rd / Gerrard St E,43.671771,-79.324961,7,12,36.84,"43.671771,-79.324961",50,28,8,2,12
44d245c021bcfb69fed5e4b088d60dd5,Eastgate Cres / Pharmacy Ave ,43.7110442448186,-79.29127313845584,7,7,50.0,"43.711044,-79.291273",22,15,4,0,3
84e8e3827807916c9c3ac9b60404346d,Firvalley Ct / Warden Ave,43.7032112,-79.2787149,2,16,11.11,"43.703211,-79.278715",9,2,0,0,5
84dc7d9185e88915466d12f23fe07753,Midland Ave / Kingston Rd,43.7128578,-79.2487086,6,8,42.86,"43.712858,-79.248709",21,17,1,0,3
6228f42d28032bf18c0a7f9411df5fa0,Bellamy Rd S / Kingston Rd,43.7323277855009,-79.22496619876934,1,16,5.88,"43.732328,-79.224966",15,7,1,0,7
ec3b9fd9e808fc3e1819e802f02ea442,Avenue Rd / Cumberland St ,43.669821695059376,-79.39444614603269,8,4,66.67,"43.669822,-79.394446",50,34,10,3,3
07bf4729ad15e9e2d17d072dfb67e6b0,Fenwood Ht / Kingston Rd,43.72690169821676,-79.22920396582664,6,9,40.0,"43.726902,-79.229204",21,14,3,1,3
df05fe5ca5c71ce120962deaac85c1fa,Avenue Rd / Macpherson Ave ,43.67794376009951,-79.39836278587889,1,14,6.67,"43.677944,-79.398363",44,27,3,0,12
455237ee758de316844bd61287671f23,Dufferin St / Queen St W,43.64309687937765,-79.42875613770637,2,12,14.29,"43.643097,-79.428756",50,37,8,1,4
1993b48e5142184f347f9d517f120d03,Shaw St / King St W,43.6412561641921,-79.41502994047545,10,4,71.43,"43.641256,-79.41503",50,33,11,0,5
6eaaf36cd079d08d973fdf24e217aa3d,Portland St / Queen St W,43.6476,-79.4015,10,4,71.43,"43.6476,-79.4015",50,39,7,1,2
f2bce10cc9ea50a3431d1ed152ff4e2c,Yonge St / Merton St ,43.6962750705313,-79.39629396191867,2,20,9.09,"43.696275,-79.396294",44,25,5,1,12
b602b86a935450f8aae69903762d466e,Soudan Ave / Yonge St ,43.70430959999999,-79.3972815,7,12,36.84,"43.70431,-79.397282",50,42,3,0,3
1458ace78e8ffe65dd60c610007afe8e,Avenue Rd / Oxton Ave ,43.69711160305226,-79.40537298227844,0,15,0.0,"43.697112,-79.405373",26,16,4,0,6
3b485775d2f902b5529790c4047dff24,1612 Danforth Ave ,43.68370788065334,-79.32262453633884,5,7,41.67,"43.683708,-79.322625",43,23,7,2,9
b542b8a95776fceb86045c831303a7cd,Lisgar St / Queen St W - SMART,43.64299174164139,-79.42355911563249,7,13,35.0,"43.642992,-79.423559",50,38,9,1,1
786a216c74ede38763e705b21c0284e2,Leslie St / Commissioners St  ,43.65727549739013,-79.32661544194183,13,5,72.22,"43.657275,-79.326615",32,22,5,0,4
3a73375ca8c3f3fc85b7b32ec080be5e,Greenwood Ave / Sammon Ave,43.68698672516659,-79.33478198280334,1,10,9.09,"43.686987,-79.334782",28,21,3,1,3
8b95bdc7ca8373821bef770b8f074c6c,Lansdowne Subway Station,43.65922918158098,-79.44320901022282,10,12,45.45,"43.659229,-79.443209",43,26,9,1,6
c6bd34bb3023288b5e87df2d3cbb5f43,Warden Subway Station,43.71161098023304,-79.28055565662231,7,12,36.84,"43.711611,-79.280556",10,2,3,0,4
0b46fa9ccc3ac1fa00d279abd7e73df2,Kingston Rd / Scarborough Golf Club Rd,43.74531103700256,-79.20970650787817,1,13,7.14,"43.745311,-79.209707",21,12,4,0,4
045a7a6b973238dc76bc058e4f33f143,Wellington St W / Bay St,43.647259,-79.379878,7,45,13.46,"43.647259,-79.379878",50,31,4,6,6
58d6f7db09c9e2f543e26eca10ea7cb6,Greenwood Ave / Gerrard St E,43.67036917803197,-79.32782698645094,10,5,66.67,"43.670369,-79.327827",50,31,10,3,5
dcbcf9c681fbd3e77dfbea6df0e070bc,Simcoe St / Wellington St W South,43.6458569,-79.3853654,11,15,42.31,"43.645857,-79.385365",50,33,5,5,5
f622ddb7efda3e9074e12ac16bc7fdd7,George St / King St E,43.6509552,-79.3707,6,8,42.86,"43.650955,-79.3707",50,31,9,4,3
9d62413fcaba8ee2d11737b28e8651be,Dundas St W / Crawford St,43.649722,-79.416944,43,2,95.56,"43.649722,-79.416944",50,37,8,1,4
5dc890e084bc63659659eb43adf210f5,Bloor St W / Balmuto St,43.66981064282057,-79.38801106873031,7,3,70.0,"43.669811,-79.388011",50,29,15,3,3
d16798795a3beff0c7f297cee88deb70,Parliament St / Aberdeen Ave,43.665278,-79.368333,4,10,28.57,"43.665278,-79.368333",41,17,4,7,10
e8761ce9af6e4ae2a1eaaaf420b2cd71,Chatham Ave / Byron Ave,43.6798678328407,-79.33424613862303,1,13,7.14,"43.679868,-79.334246",45,28,6,2,9
77d773b9a22a3e2a912a636d4ab89a54,Wakunda Pl / O'Connor Dr,43.71602024377182,-79.3047092517501,0,10,0.0,"43.71602,-79.304709",36,26,4,1,3
eaabca685376f1b1229969e68c26a1b9,Tiago Ave / Westview Blvd,43.71101621552703,-79.30675743891624,7,8,46.67,"43.711016,-79.306757",39,28,3,2,1
086ae84908444d2c0d0faf35deb1704f,Plaxton Dr / St Clair Ave E,43.70751755961952,-79.30252066313936,1,13,7.14,"43.707518,-79.302521",32,23,4,1,2
81449d406b64d7d94f71f69d5bac9ff2,Victoria Park Ave / Edge Park Ave,43.717678679534906,-79.29961580314475,0,17,0.0,"43.717679,-79.299616",41,28,5,1,5
8517a9c8716fe48386963ae0a6524f5a,Galbraith Rd / King's College Rd,43.6603874468082,-79.39537831814152,5,11,31.25,"43.660387,-79.395378",50,33,10,1,3
778b6d674fa920334fdf2f007088aa3f,Exhibition GO Station,43.6352007,-79.4187711,8,5,61.54,"43.635201,-79.418771",50,33,4,5,5
c27d6b38deaf954439fb6fb0f7542045,Finch Subway Station ,43.78187715875296,-79.41528502874928,2,16,11.11,"43.781877,-79.415285",42,34,4,0,2
769a6cb25850b809d38c7a2620731b1e,Glencairn Subway Station,43.70925763810859,-79.44169105036657,0,15,0.0,"43.709258,-79.441691",21,9,2,0,8
216ff915cee84c00ebe3636ee1bc40bc,Glen Long Community Centre,43.70820992643782,-79.45627808717194,0,15,0.0,"43.70821,-79.456278",25,17,2,0,2
f0da3c366706de4cbcc2bba104331023,Caledonia Rd / Lotherton Pathway,43.70756436685646,-79.46571474966814,11,7,61.11,"43.707564,-79.465715",15,7,4,0,1
f17b2cacee03b81324030881d439f7a9,Harvie Ave / Rogers Rd,43.68402031135697,-79.45297885330353,0,19,0.0,"43.68402,-79.452979",8,4,0,0,4
843602f3de2dc3c06cfacd5bf0a1a0fe,Ling Rd / Morningside Ave,43.766663817888656,-79.18521765344238,13,5,72.22,"43.766664,-79.185218",50,41,3,1,3
73a39d0e39f18c0201caac2def38140f,Lake Shore Blvd W / Legion Rd,43.62052630763223,-79.48320224237995,2,14,12.5,"43.620526,-79.483202",37,19,4,0,11
a6e98c52c1541c26efb19ef524a95247,Lake Shore Blvd W / Seventeenth St,43.59841926031898,-79.51561102394257,3,7,30.0,"43.598419,-79.515611",35,20,7,0,7
a61c1c53028dc937958291979ad82de8,Mabelle Park,43.645389479325615,-79.5276822170925,0,13,0.0,"43.645389,-79.527682",48,39,5,0,4
558270f5714fec81ad57e09729ffb761,Islington Subway Station (Aberfoyle Cres),43.645658591546216,-79.52339938954925,2,13,13.33,"43.645659,-79.523399",43,35,4,0,4
b8ce9f7014a12acd13872c96630dc107,Lake Shore Blvd W / Long Branch Ave,43.59445833196281,-79.53387390859834,8,3,72.73,"43.594458,-79.533874",42,29,5,0,6
7e1ef79ac24de4ac7eded230e7caeff4,Second St / Lake Shore Blvd W,43.60191488118503,-79.49941888654288,14,0,100.0,"43.601915,-79.499419",32,24,2,1,4
71cf95ad04d0a455045bcc030c7dd282,Bloor St W / Dundas St W (2),43.64285244644315,-79.53199489206543,0,13,0.0,"43.642852,-79.531995",32,22,3,0,5
323fcb6c6ca04b1cc1ca2b361adb3217,Viewmount Park,43.70735572654095,-79.43723072209013,1,14,6.67,"43.707356,-79.437231",17,8,2,0,6
14971ec1c8aa07165b67710a2afb84c2,Queen St W / John St,43.650077,-79.391291,13,7,65.0,"43.650077,-79.391291",50,38,4,3,3
2383fa5f5c21140fe68f8b6dda91a1b1,Maud St / Adelaide St W,43.6460145694434,-79.39960497726345,2,13,13.33,"43.646015,-79.399605",50,38,6,1,3
d926a243600989278d9df1e9156a8ac5,York Recreation Centre,43.688153079245126,-79.48219789940566,2,21,8.7,"43.688153,-79.482198",30,21,3,0,4
25beb3f096bca69d14c865774e03b0e8,Trethewey Dr / Black Creek Dr,43.6954984002798,-79.48809394482672,0,15,0.0,"43.695498,-79.488094",9,5,1,0,2
5fc306e019cf6a10e5f8096acfc2c910,Keele St / Ingram Dr,43.698706949666914,-79.4756586460327,0,13,0.0,"43.698707,-79.475659",16,9,3,0,2
a12d9002aaf2ad0f0f14c3952bd5e0ef,Jane St / Haney Ave,43.6743457123134,-79.4948437786083,11,8,57.89,"43.674346,-79.494844",15,7,2,0,6
ba8491c919d03c2df6ecfdd2f49bf386,Scarlett Rd / Eileen Ave,43.66851090650536,-79.5007648392868,3,11,21.43,"43.668511,-79.500765",7,1,1,0,5
487f2f445a917af1d4fecb653ab5323a,Scarlett Rd / Old Scarlett Rd ,43.678276306636576,-79.50667332401198,9,6,60.0,"43.678276,-79.506673",7,1,2,0,4
709a2d134b022632c50a0a7601762715,Eglinton Ave W / Venn Cres,43.69143920681119,-79.46908634795456,0,18,0.0,"43.691439,-79.469086",28,19,2,0,4
b5ad1157fda3b700cc6d0ffcd32295bc,Rogers Rd / Bicknell Ave,43.68189526215492,-79.4736382392868,3,20,13.04,"43.681895,-79.473638",28,19,3,0,5
8e7a7ed4aca59d5a9bd6606d2b3b5d08,Cruickshank Park,43.7023860650084,-79.52594758324148,0,14,0.0,"43.702386,-79.525948",29,15,5,1,8
3787fcc5d521f5f5a12d7c15d8ce4d51,Mallaby Park ,43.70619109239711,-79.53262795581969,1,12,7.69,"43.706191,-79.532628",19,11,3,0,4
d310230182f10034968c97f0c799ee0b,Emmett Ave,43.68735514096443,-79.50623313806341,2,16,11.11,"43.687355,-79.506233",10,3,1,0,6
4bb6616d228bef48cacf56e55952d22c,Jane St / Weston Rd,43.69144464414302,-79.50154583869246,0,14,0.0,"43.691445,-79.501546",15,9,3,0,3
b9968838980358b9b14c03e5894fd3e9,Jane St / Queens Dr,43.70673804962302,-79.50477543802873,1,14,6.67,"43.706738,-79.504775",31,25,2,0,3
1acb494034578036df5811294b853b12,2700 Eglinton Ave W,43.69074600637147,-79.47820143344333,16,10,61.54,"43.690746,-79.478201",22,15,1,0,4
df51480ffd94a7b3412a6d3cc7706585,265 Armadale Ave,43.6501644,-79.48296909999999,13,25,34.21,"43.650164,-79.482969",48,32,7,2,4
e5f9b21c3995c434d0978634faed2a08,Sentinel Rd / Sheppard Ave W,43.74386580997666,-79.49181654358595,0,15,0.0,"43.743866,-79.491817",16,9,3,1,2
2488c941ca12639d2852ad9cbba92626,High Park - West Rd,43.651922,-79.465693,0,23,0.0,"43.651922,-79.465693",41,22,5,2,10
1e9a239336b30d755305f5041c582f05,High Park Amphitheatre,43.646251,-79.46472,20,3,86.96,"43.646251,-79.46472",17,1,0,0,15
0f6db2aa8f96b5a7e102eb705b9ccc11,High Park Outdoor Pool,43.650154,-79.464934,1,24,4.0,"43.650154,-79.464934",35,16,4,0,15
d44a49765bc28c4e8f29edd8cb694294,Humber River Hospital ,43.72537884183677,-79.48719674218903,1,14,6.67,"43.725379,-79.487197",28,22,3,0,2
122f61f32933992b90325cf6b02de9d5,Sheppard Ave W / Chesswood Dr,43.75558397112288,-79.47446032684479,0,18,0.0,"43.755584,-79.47446",25,17,4,0,2
543865bb3e4e09a051a0cb31322af71e,Jane St / Lawrence Ave W,43.702340220597975,-79.50347389514123,0,14,0.0,"43.70234,-79.503474",36,30,4,0,2
33ec997a2ea47262cb99a5918f15691a,Sussex Ave / St George St,43.665304278965365,-79.39938263802871,5,10,33.33,"43.665304,-79.399383",49,29,7,3,10
3d2b767a1af0d75059d1fd78079d1216,Keele St / Catford Rd,43.75919330632997,-79.49001046850891,1,14,6.67,"43.759193,-79.49001",34,20,8,1,3
75e99d6d359bc2d11479941e6f9279e4,Gerrard St E / Nasmith Ave ,43.66273618779861,-79.36253100740966,9,11,45.0,"43.662736,-79.362531",44,22,7,8,4
32cbcb81d2d04a16ed2d1d2ed35220d4,King St W / Portland St - SMART,43.644395,-79.40065430000001,9,21,30.0,"43.644395,-79.400654",50,35,8,1,4
022818120bd4e5138186fe1ab57f791a,Sentinel Rd / Finch Ave W,43.76073963892478,-79.5000273116394,0,15,0.0,"43.76074,-79.500027",14,7,1,1,5
103d15a731b9d215637c447fea0c7209,Oakdale Community Centre,43.74751496038769,-79.5132569853195,5,9,35.71,"43.747515,-79.513257",14,8,2,0,2
